id,name,belongs_to,day_of_week,totala,totalf,acc,error
142704,1066 White Marsh,2/19/2023,7,118,,,
142688,1052 Dulles 28,2/19/2023,7,192,,,
142696,1047 College Park,2/19/2023,7,261,,,
142696,1047 College Park,2/19/2023,7,2676.82,,,
142696,1047 College Park,2/19/2023,7,2567.58,,,
142696,1047 College Park,2/19/2023,7,140,,,
142673,1024 PG Mall,2/19/2023,7,203,,,
142673,1024 PG Mall,2/19/2023,7,3888.08,,,
142681,1020 Tysons,2/19/2023,7,3265.64,,,
142673,1024 PG Mall,2/19/2023,7,4014.73,,,
142662,1021 Nomad,2/19/2023,7,106,,,
142673,1024 PG Mall,2/19/2023,7,408,,,
142662,1021 Nomad,2/19/2023,7,2270.24,,,
142662,1021 Nomad,2/19/2023,7,2308.61,,,
142705,1002 U Street,2/19/2023,7,162,,,
142705,1002 U Street,2/19/2023,7,271,,,
142705,1002 U Street,2/19/2023,7,2608.72,,,
142705,1002 U Street,2/19/2023,7,2790.74,,,
142662,1021 Nomad,2/19/2023,7,227,,,
142691,1051 Carlyle,2/19/2023,7,321,,,
142689,1009 E Street,2/19/2023,7,2812.99,,,
142691,1051 Carlyle,2/19/2023,7,120,,,
142691,1051 Carlyle,2/19/2023,7,3011.19,,,
142688,1052 Dulles 28,2/19/2023,7,1566.76,,,
142689,1009 E Street,2/19/2023,7,130,,,
142689,1009 E Street,2/19/2023,7,317,,,
142689,1009 E Street,2/19/2023,7,2859.24,,,
142676,1053 Navy Yard,2/19/2023,7,316,,,
142676,1053 Navy Yard,2/19/2023,7,174,,,
142686,1041 VCU,2/19/2023,7,168,,,
142678,1028 Reston,2/19/2023,7,3544.86,,,
142678,1028 Reston,2/19/2023,7,3442.61,,,
142678,1028 Reston,2/19/2023,7,383,,,
142678,1028 Reston,2/19/2023,7,148,,,
142686,1041 VCU,2/19/2023,7,265,,,
142676,1053 Navy Yard,2/19/2023,7,3015.15,,,
142676,1053 Navy Yard,2/19/2023,7,2951.73,,,
142695,1013 Dupont,2/19/2023,7,1701.59,,,
142695,1013 Dupont,2/19/2023,7,177,,,
142706,1064 Gaithersburg Sq,2/19/2023,7,1979.95,,,
142706,1064 Gaithersburg Sq,2/19/2023,7,1897.18,,,
142656,1025 Ballston,2/19/2023,7,284,,,
142656,1025 Ballston,2/19/2023,7,588,,,
142656,1025 Ballston,2/19/2023,7,5602.24,,,
142656,1025 Ballston,2/19/2023,7,5822.4,,,
142687,1004 Bethesda,2/19/2023,7,2395.38,,,
142687,1004 Bethesda,2/19/2023,7,2452.04,,,
142687,1004 Bethesda,2/19/2023,7,229,,,
142687,1004 Bethesda,2/19/2023,7,110,,,
142674,1037 Jersey City,2/19/2023,7,319,,,
142706,1064 Gaithersburg Sq,2/19/2023,7,215,,,
142706,1064 Gaithersburg Sq,2/19/2023,7,87,,,
142660,1036 Silver Spring,2/19/2023,7,219,,,
142660,1036 Silver Spring,2/19/2023,7,503,,,
142660,1036 Silver Spring,2/19/2023,7,4850.81,,,
142660,1036 Silver Spring,2/19/2023,7,4520.91,,,
142679,1003 Brookland,2/19/2023,7,270,,,
142679,1003 Brookland,2/19/2023,7,148,,,
142679,1003 Brookland,2/19/2023,7,2580.05,,,
142661,1018 Rittenhouse,2/19/2023,7,2675.91,,,
142661,1018 Rittenhouse,2/19/2023,7,2641.94,,,
142685,1040 Charles Village,2/19/2023,7,2863.79,,,
142661,1018 Rittenhouse,2/19/2023,7,306,,,
142661,1018 Rittenhouse,2/19/2023,7,141,,,
142685,1040 Charles Village,2/19/2023,7,156,,,
142679,1003 Brookland,2/19/2023,7,2687.02,,,
142685,1040 Charles Village,2/19/2023,7,287,,,
142685,1040 Charles Village,2/19/2023,7,2974.11,,,
142682,1011 Barracks Row,2/19/2023,7,162,,,
142682,1011 Barracks Row,2/19/2023,7,304,,,
142682,1011 Barracks Row,2/19/2023,7,3020.87,,,
142691,1051 Carlyle,2/19/2023,7,2488.96,,,
142700,1023 Astor Place,2/19/2023,7,115,,,
142700,1023 Astor Place,2/19/2023,7,207,,,
142674,1037 Jersey City,2/19/2023,7,3405.04,,,
142674,1037 Jersey City,2/19/2023,7,3317.58,,,
142674,1037 Jersey City,2/19/2023,7,147,,,
142700,1023 Astor Place,2/19/2023,7,2036.01,,,
142700,1023 Astor Place,2/19/2023,7,2053.68,,,
142682,1011 Barracks Row,2/19/2023,7,2909.47,,,
142681,1020 Tysons,2/19/2023,7,172,,,
142681,1020 Tysons,2/19/2023,7,399,,,
142681,1020 Tysons,2/19/2023,7,3374.31,,,
142701,1058 Bel Air,2/19/2023,7,2088.78,,,
142701,1058 Bel Air,2/19/2023,7,224,,,
142701,1058 Bel Air,2/19/2023,7,86,,,
142701,1058 Bel Air,2/19/2023,7,1940.15,,,
142707,1031 Fair Oaks,2/19/2023,7,260,,,
142707,1031 Fair Oaks,2/19/2023,7,131,,,
142707,1031 Fair Oaks,2/19/2023,7,2012.93,,,
142707,1031 Fair Oaks,2/19/2023,7,2134.97,,,
142712,1072 Pasadena,2/19/2023,7,2233.96,,,
142712,1072 Pasadena,2/19/2023,7,2166.41,,,
142712,1072 Pasadena,2/19/2023,7,88,,,
142712,1072 Pasadena,2/19/2023,7,238,,,
142671,1046 Kingstowne,2/19/2023,7,4159.5,,,
142671,1046 Kingstowne,2/19/2023,7,4330.6,,,
142671,1046 Kingstowne,2/19/2023,7,432,,,
142671,1046 Kingstowne,2/19/2023,7,190,,,
142762,1014 Columbia Heights,2/19/2023,7,96,,,
142762,1014 Columbia Heights,2/19/2023,7,1500.68,,,
142762,1014 Columbia Heights,2/19/2023,7,162,,,
142762,1014 Columbia Heights,2/19/2023,7,1574.31,,,
142655,1016 Hotel Hive,2/19/2023,7,5302.85,,,
142655,1016 Hotel Hive,2/19/2023,7,5213.05,,,
142655,1016 Hotel Hive,2/19/2023,7,631,,,
142655,1016 Hotel Hive,2/19/2023,7,310,,,
142657,1027 Potomac Yard,2/19/2023,7,5094.84,,,
142657,1027 Potomac Yard,2/19/2023,7,240,,,
142657,1027 Potomac Yard,2/19/2023,7,568,,,
142657,1027 Potomac Yard,2/20/2023,1,4978.48,,,
142692,1048 Seven Corners,2/20/2023,1,1642.79,,,
142706,1064 Gaithersburg Sq,2/20/2023,1,178,,,
142656,1025 Ballston,2/20/2023,1,396,,,
142656,1025 Ballston,2/20/2023,1,3689.23,,,
142656,1025 Ballston,2/20/2023,1,3928.88,,,
142656,1025 Ballston,2/20/2023,1,209,,,
142687,1004 Bethesda,2/20/2023,1,109,,,
142687,1004 Bethesda,2/20/2023,1,2257.86,,,
142687,1004 Bethesda,2/20/2023,1,2242.86,,,
142687,1004 Bethesda,2/20/2023,1,224,,,
142655,1016 Hotel Hive,2/20/2023,1,3908.34,,,
142697,1039 Union,2/20/2023,1,1948.13,,,
142677,1001 H Street,2/20/2023,1,106,,,
142681,1020 Tysons,2/20/2023,1,3085.81,,,
142697,1039 Union,2/20/2023,1,214,,,
142700,1023 Astor Place,2/20/2023,1,80,,,
142700,1023 Astor Place,2/20/2023,1,141,,,
142700,1023 Astor Place,2/20/2023,1,1365.77,,,
142711,1061 Skyland,2/20/2023,1,3728.52,,,
142711,1061 Skyland,2/20/2023,1,3541.8,,,
142693,1034 Wall Street,2/20/2023,1,117,,,
142672,1049 Woodbridge,2/20/2023,1,155,,,
142672,1049 Woodbridge,2/20/2023,1,3834.82,,,
142700,1023 Astor Place,2/20/2023,1,1433.66,,,
142672,1049 Woodbridge,2/20/2023,1,3686.33,,,
142672,1049 Woodbridge,2/20/2023,1,424,,,
142655,1016 Hotel Hive,2/20/2023,1,421,,,
142702,1059 Rosslyn,2/20/2023,1,144,,,
142680,1042 Bradlee,2/20/2023,1,76,,,
142702,1059 Rosslyn,2/20/2023,1,72,,,
142717,1067 Ashburn,2/20/2023,1,115,,,
142717,1067 Ashburn,2/20/2023,1,2242.62,,,
142717,1067 Ashburn,2/20/2023,1,2434.42,,,
142680,1042 Bradlee,2/20/2023,1,1457.07,,,
142686,1041 VCU,2/20/2023,1,2209.12,,,
142694,1032 Can Company,2/20/2023,1,157,,,
142694,1032 Can Company,2/20/2023,1,1658.71,,,
142711,1061 Skyland,2/20/2023,1,412,,,
142694,1032 Can Company,2/20/2023,1,1588.85,,,
142694,1032 Can Company,2/20/2023,1,83,,,
142682,1011 Barracks Row,2/20/2023,1,2478.5,,,
142698,1015 Federal Hill,2/20/2023,1,131,,,
142688,1052 Dulles 28,2/20/2023,1,1646.32,,,
142688,1052 Dulles 28,2/20/2023,1,85,,,
142688,1052 Dulles 28,2/20/2023,1,186,,,
142695,1013 Dupont,2/20/2023,1,844.64,,,
142695,1013 Dupont,2/20/2023,1,90,,,
142695,1013 Dupont,2/20/2023,1,877.67,,,
142695,1013 Dupont,2/20/2023,1,49,,,
142688,1052 Dulles 28,2/20/2023,1,1743.9,,,
142685,1040 Charles Village,2/20/2023,1,3022.62,,,
142706,1064 Gaithersburg Sq,2/20/2023,1,1669.66,,,
142680,1042 Bradlee,2/20/2023,1,1596.48,,,
142713,1063 Tenleytown,2/20/2023,1,170,,,
142683,1026 UPenn,2/20/2023,1,2269.05,,,
142661,1018 Rittenhouse,2/20/2023,1,333,,,
142681,1020 Tysons,2/20/2023,1,363,,,
142711,1061 Skyland,2/20/2023,1,180,,,
142703,1062 Chestnut,2/20/2023,1,1605.89,,,
142686,1041 VCU,2/20/2023,1,252,,,
142708,1054 Cherry Hill,2/20/2023,1,1877.18,,,
142703,1062 Chestnut,2/20/2023,1,1741.97,,,
142708,1054 Cherry Hill,2/20/2023,1,1960.33,,,
142680,1042 Bradlee,2/20/2023,1,154,,,
142689,1009 E Street,2/20/2023,1,1586.48,,,
142698,1015 Federal Hill,2/20/2023,1,1380.48,,,
142698,1015 Federal Hill,2/20/2023,1,1431.95,,,
142689,1009 E Street,2/20/2023,1,180,,,
142674,1037 Jersey City,2/20/2023,1,322,,,
142674,1037 Jersey City,2/20/2023,1,149,,,
142661,1018 Rittenhouse,2/20/2023,1,2854.54,,,
142661,1018 Rittenhouse,2/20/2023,1,2784.38,,,
142673,1024 PG Mall,2/20/2023,1,175,,,
142661,1018 Rittenhouse,2/20/2023,1,153,,,
142708,1054 Cherry Hill,2/20/2023,1,87,,,
142681,1020 Tysons,2/20/2023,1,3199.84,,,
142679,1003 Brookland,2/20/2023,1,102,,,
142706,1064 Gaithersburg Sq,2/20/2023,1,1619.88,,,
142682,1011 Barracks Row,2/20/2023,1,2405.08,,,
142703,1062 Chestnut,2/20/2023,1,178,,,
142703,1062 Chestnut,2/20/2023,1,85,,,
142682,1011 Barracks Row,2/20/2023,1,131,,,
142679,1003 Brookland,2/20/2023,1,204,,,
142685,1040 Charles Village,2/20/2023,1,328,,,
142690,1005 Gaithersburg,2/20/2023,1,235,,,
142679,1003 Brookland,2/20/2023,1,1937.8,,,
142685,1040 Charles Village,2/20/2023,1,3156.1,,,
142698,1015 Federal Hill,2/20/2023,1,68,,,
142679,1003 Brookland,2/20/2023,1,2002.55,,,
142675,1006 Germantown,2/20/2023,1,257,,,
142708,1054 Cherry Hill,2/20/2023,1,223,,,
142685,1040 Charles Village,2/20/2023,1,170,,,
142682,1011 Barracks Row,2/20/2023,1,258,,,
142675,1006 Germantown,2/20/2023,1,2501.93,,,
142659,1010 Springfield,2/20/2023,1,3889.39,,,
142675,1006 Germantown,2/20/2023,1,131,,,
142675,1006 Germantown,2/20/2023,1,2582.34,,,
142693,1034 Wall Street,2/20/2023,1,2246.38,,,
142704,1066 White Marsh,2/20/2023,1,2060.75,,,
142673,1024 PG Mall,2/20/2023,1,3030.19,,,
142704,1066 White Marsh,2/20/2023,1,2117.27,,,
142689,1009 E Street,2/20/2023,1,1513.22,,,
142684,1008 Pike + Rose,2/20/2023,1,2438.41,,,
142689,1009 E Street,2/20/2023,1,91,,,
142762,1014 Columbia Heights,2/20/2023,1,1705.51,,,
142692,1048 Seven Corners,2/20/2023,1,85,,,
142702,1059 Rosslyn,2/20/2023,1,1390.36,,,
142702,1059 Rosslyn,2/20/2023,1,1236.7,,,
142671,1046 Kingstowne,2/20/2023,1,405,,,
142704,1066 White Marsh,2/20/2023,1,235,,,
142705,1002 U Street,2/20/2023,1,158,,,
142678,1028 Reston,2/20/2023,1,112,,,
142717,1067 Ashburn,2/20/2023,1,263,,,
142699,1017 Georgetown,2/20/2023,1,1885.11,,,
142678,1028 Reston,2/20/2023,1,2170.04,,,
142677,1001 H Street,2/20/2023,1,2146.34,,,
142678,1028 Reston,2/20/2023,1,2236.99,,,
142660,1036 Silver Spring,2/20/2023,1,292,,,
142678,1028 Reston,2/20/2023,1,237,,,
142705,1002 U Street,2/20/2023,1,1668.77,,,
142760,1043 Willow Lawn,2/20/2023,1,2054.96,,,
142681,1020 Tysons,2/20/2023,1,161,,,
142705,1002 U Street,2/20/2023,1,1612.1,,,
142660,1036 Silver Spring,2/20/2023,1,2640.36,,,
142660,1036 Silver Spring,2/20/2023,1,2865.36,,,
142662,1021 Nomad,2/20/2023,1,237,,,
142660,1036 Silver Spring,2/20/2023,1,129,,,
142705,1002 U Street,2/20/2023,1,99,,,
142760,1043 Willow Lawn,2/20/2023,1,218,,,
142673,1024 PG Mall,2/20/2023,1,331,,,
142760,1043 Willow Lawn,2/20/2023,1,112,,,
142699,1017 Georgetown,2/20/2023,1,208,,,
142673,1024 PG Mall,2/20/2023,1,3116.09,,,
142760,1043 Willow Lawn,2/20/2023,1,1995.18,,,
142671,1046 Kingstowne,2/20/2023,1,3644.32,,,
142659,1010 Springfield,2/20/2023,1,423,,,
142671,1046 Kingstowne,2/20/2023,1,3805.63,,,
142662,1021 Nomad,2/20/2023,1,102,,,
142671,1046 Kingstowne,2/20/2023,1,187,,,
142662,1021 Nomad,2/20/2023,1,1994.78,,,
142662,1021 Nomad,2/20/2023,1,2160.42,,,
142713,1063 Tenleytown,2/20/2023,1,1639.74,,,
142686,1041 VCU,2/20/2023,1,155,,,
142693,1034 Wall Street,2/20/2023,1,252,,,
142683,1026 UPenn,2/20/2023,1,222,,,
142715,1070 Pickett,2/20/2023,1,93,,,
142692,1048 Seven Corners,2/20/2023,1,1765.68,,,
142693,1034 Wall Street,2/20/2023,1,2416.53,,,
142677,1001 H Street,2/20/2023,1,222,,,
142715,1070 Pickett,2/20/2023,1,211,,,
142686,1041 VCU,2/20/2023,1,2146.43,,,
142658,1045 Maryland City,2/20/2023,1,182,,,
142699,1017 Georgetown,2/20/2023,1,94,,,
142699,1017 Georgetown,2/20/2023,1,1853.53,,,
142658,1045 Maryland City,2/20/2023,1,421,,,
142691,1051 Carlyle,2/20/2023,1,245,,,
142674,1037 Jersey City,2/20/2023,1,3389.08,,,
142683,1026 UPenn,2/20/2023,1,2088.7,,,
142713,1063 Tenleytown,2/20/2023,1,83,,,
142674,1037 Jersey City,2/20/2023,1,3487.12,,,
142658,1045 Maryland City,2/20/2023,1,4049.85,,,
142683,1026 UPenn,2/20/2023,1,141,,,
142704,1066 White Marsh,2/20/2023,1,98,,,
142690,1005 Gaithersburg,2/20/2023,1,2162.07,,,
142676,1053 Navy Yard,2/20/2023,1,116,,,
142684,1008 Pike + Rose,2/20/2023,1,2509.25,,,
142690,1005 Gaithersburg,2/20/2023,1,2301.75,,,
142684,1008 Pike + Rose,2/20/2023,1,265,,,
142696,1047 College Park,2/20/2023,1,100,,,
142658,1045 Maryland City,2/20/2023,1,3996.94,,,
142696,1047 College Park,2/20/2023,1,1791.85,,,
142657,1027 Potomac Yard,2/20/2023,1,5273.76,,,
142690,1005 Gaithersburg,2/20/2023,1,96,,,
142712,1072 Pasadena,2/20/2023,1,2050.25,,,
142712,1072 Pasadena,2/20/2023,1,2156.68,,,
142696,1047 College Park,2/20/2023,1,179,,,
142696,1047 College Park,2/20/2023,1,1736.33,,,
142712,1072 Pasadena,2/20/2023,1,80,,,
142657,1027 Potomac Yard,2/20/2023,1,276,,,
142684,1008 Pike + Rose,2/20/2023,1,117,,,
142713,1063 Tenleytown,2/20/2023,1,1596.57,,,
142655,1016 Hotel Hive,2/20/2023,1,3703.77,,,
142715,1070 Pickett,2/20/2023,1,1875.91,,,
142692,1048 Seven Corners,2/20/2023,1,189,,,
142659,1010 Springfield,2/20/2023,1,3999.79,,,
142659,1010 Springfield,2/20/2023,1,180,,,
142715,1070 Pickett,2/20/2023,1,2030.84,,,
142762,1014 Columbia Heights,2/20/2023,1,1747.77,,,
142657,1027 Potomac Yard,2/20/2023,1,595,,,
142691,1051 Carlyle,2/20/2023,1,2309.3,,,
142676,1053 Navy Yard,2/20/2023,1,215,,,
142676,1053 Navy Yard,2/20/2023,1,2137.03,,,
142676,1053 Navy Yard,2/20/2023,1,2008.95,,,
142677,1001 H Street,2/20/2023,1,2128.54,,,
142762,1014 Columbia Heights,2/20/2023,1,92,,,
142691,1051 Carlyle,2/20/2023,1,2240.64,,,
142691,1051 Carlyle,2/20/2023,1,105,,,
142762,1014 Columbia Heights,2/20/2023,1,180,,,
142712,1072 Pasadena,2/20/2023,1,233,,,
142707,1031 Fair Oaks,2/20/2023,1,2195.46,,,
142707,1031 Fair Oaks,2/20/2023,1,2121.17,,,
142707,1031 Fair Oaks,2/20/2023,1,252,,,
142707,1031 Fair Oaks,2/20/2023,1,138,,,
142701,1058 Bel Air,2/20/2023,1,338,,,
142701,1058 Bel Air,2/20/2023,1,121,,,
142701,1058 Bel Air,2/20/2023,1,3013.3,,,
142706,1064 Gaithersburg Sq,2/20/2023,1,76,,,
142701,1058 Bel Air,2/20/2023,1,2971.46,,,
142697,1039 Union,2/20/2023,1,95,,,
142697,1039 Union,2/20/2023,1,1845.63,,,
142655,1016 Hotel Hive,2/20/2023,1,233,,,
142712,1072 Pasadena,2/21/2023,2,487.32,,,
142689,1009 E Street,2/21/2023,2,293,,,
142689,1009 E Street,2/21/2023,2,139,,,
142689,1009 E Street,2/21/2023,2,2667.86,,,
142689,1009 E Street,2/21/2023,2,2563.62,,,
142695,1013 Dupont,2/21/2023,2,719.7,,,
142695,1013 Dupont,2/21/2023,2,801.57,,,
142707,1031 Fair Oaks,2/21/2023,2,78,,,
142674,1037 Jersey City,2/21/2023,2,3141.72,,,
142713,1063 Tenleytown,2/21/2023,2,103,,,
142760,1043 Willow Lawn,2/21/2023,2,908.72,,,
142676,1053 Navy Yard,2/21/2023,2,271,,,
142659,1010 Springfield,2/21/2023,2,2724.27,,,
142676,1053 Navy Yard,2/21/2023,2,2618.94,,,
142676,1053 Navy Yard,2/21/2023,2,2506.43,,,
142692,1048 Seven Corners,2/21/2023,2,1864.32,,,
142692,1048 Seven Corners,2/21/2023,2,2070.36,,,
142692,1048 Seven Corners,2/21/2023,2,107,,,
142695,1013 Dupont,2/21/2023,2,48,,,
142659,1010 Springfield,2/21/2023,2,2540.18,,,
142713,1063 Tenleytown,2/21/2023,2,1060.74,,,
142692,1048 Seven Corners,2/21/2023,2,211,,,
142708,1054 Cherry Hill,2/21/2023,2,1493.37,,,
142708,1054 Cherry Hill,2/21/2023,2,172,,,
142708,1054 Cherry Hill,2/21/2023,2,1416.02,,,
142708,1054 Cherry Hill,2/21/2023,2,78,,,
142659,1010 Springfield,2/21/2023,2,288,,,
142713,1063 Tenleytown,2/21/2023,2,970.54,,,
142713,1063 Tenleytown,2/21/2023,2,64,,,
142695,1013 Dupont,2/21/2023,2,84,,,
142704,1066 White Marsh,2/21/2023,2,1886.78,,,
142760,1043 Willow Lawn,2/21/2023,2,53,,,
142760,1043 Willow Lawn,2/21/2023,2,841.68,,,
142704,1066 White Marsh,2/21/2023,2,1975.41,,,
142760,1043 Willow Lawn,2/21/2023,2,95,,,
142762,1014 Columbia Heights,2/21/2023,2,103,,,
142671,1046 Kingstowne,2/21/2023,2,409,,,
142703,1062 Chestnut,2/21/2023,2,1605.06,,,
142717,1067 Ashburn,2/21/2023,2,202,,,
142717,1067 Ashburn,2/21/2023,2,1842.59,,,
142703,1062 Chestnut,2/21/2023,2,172,,,
142717,1067 Ashburn,2/21/2023,2,96,,,
142659,1010 Springfield,2/21/2023,2,145,,,
142717,1067 Ashburn,2/21/2023,2,1667.08,,,
142706,1064 Gaithersburg Sq,2/21/2023,2,1467.95,,,
142655,1016 Hotel Hive,2/21/2023,2,317,,,
142703,1062 Chestnut,2/21/2023,2,1730.19,,,
142661,1018 Rittenhouse,2/21/2023,2,2792.59,,,
142762,1014 Columbia Heights,2/21/2023,2,180,,,
142680,1042 Bradlee,2/21/2023,2,2743.31,,,
142681,1020 Tysons,2/21/2023,2,277,,,
142681,1020 Tysons,2/21/2023,2,140,,,
142680,1042 Bradlee,2/21/2023,2,2940.26,,,
142680,1042 Bradlee,2/21/2023,2,175,,,
142703,1062 Chestnut,2/21/2023,2,97,,,
142678,1028 Reston,2/21/2023,2,3855.14,,,
142678,1028 Reston,2/21/2023,2,4098.38,,,
142675,1006 Germantown,2/21/2023,2,135,,,
142678,1028 Reston,2/21/2023,2,186,,,
142678,1028 Reston,2/21/2023,2,402,,,
142661,1018 Rittenhouse,2/21/2023,2,2722.91,,,
142661,1018 Rittenhouse,2/21/2023,2,156,,,
142661,1018 Rittenhouse,2/21/2023,2,315,,,
142672,1049 Woodbridge,2/21/2023,2,2873.02,,,
142706,1064 Gaithersburg Sq,2/21/2023,2,1406.45,,,
142706,1064 Gaithersburg Sq,2/21/2023,2,77,,,
142705,1002 U Street,2/21/2023,2,192,,,
142705,1002 U Street,2/21/2023,2,122,,,
142705,1002 U Street,2/21/2023,2,2042.22,,,
142672,1049 Woodbridge,2/21/2023,2,2686.21,,,
142672,1049 Woodbridge,2/21/2023,2,131,,,
142705,1002 U Street,2/21/2023,2,1938.46,,,
142672,1049 Woodbridge,2/21/2023,2,303,,,
142656,1025 Ballston,2/21/2023,2,210,,,
142656,1025 Ballston,2/21/2023,2,3896.25,,,
142656,1025 Ballston,2/21/2023,2,393,,,
142656,1025 Ballston,2/21/2023,2,3613.17,,,
142675,1006 Germantown,2/21/2023,2,276,,,
142675,1006 Germantown,2/21/2023,2,2658.5,,,
142675,1006 Germantown,2/21/2023,2,2788.21,,,
142671,1046 Kingstowne,2/21/2023,2,197,,,
142671,1046 Kingstowne,2/21/2023,2,3780.63,,,
142687,1004 Bethesda,2/21/2023,2,2094.67,,,
142687,1004 Bethesda,2/21/2023,2,2173.71,,,
142687,1004 Bethesda,2/21/2023,2,225,,,
142687,1004 Bethesda,2/21/2023,2,132,,,
142690,1005 Gaithersburg,2/21/2023,2,1977.03,,,
142690,1005 Gaithersburg,2/21/2023,2,214,,,
142690,1005 Gaithersburg,2/21/2023,2,99,,,
142690,1005 Gaithersburg,2/21/2023,2,1873.24,,,
142679,1003 Brookland,2/21/2023,2,2727.99,,,
142679,1003 Brookland,2/21/2023,2,153,,,
142679,1003 Brookland,2/21/2023,2,303,,,
142679,1003 Brookland,2/21/2023,2,2821.34,,,
142681,1020 Tysons,2/21/2023,2,2571.9,,,
142671,1046 Kingstowne,2/21/2023,2,3973.9,,,
142762,1014 Columbia Heights,2/21/2023,2,1686.09,,,
142681,1020 Tysons,2/21/2023,2,2402.87,,,
142762,1014 Columbia Heights,2/21/2023,2,1609.19,,,
142655,1016 Hotel Hive,2/21/2023,2,5120.66,,,
142704,1066 White Marsh,2/21/2023,2,219,,,
142715,1070 Pickett,2/21/2023,2,93,,,
142715,1070 Pickett,2/21/2023,2,2008.87,,,
142715,1070 Pickett,2/21/2023,2,209,,,
142715,1070 Pickett,2/21/2023,2,1791.1,,,
142683,1026 UPenn,2/21/2023,2,294,,,
142707,1031 Fair Oaks,2/21/2023,2,1160.5,,,
142694,1032 Can Company,2/21/2023,2,175,,,
142694,1032 Can Company,2/21/2023,2,79,,,
142694,1032 Can Company,2/21/2023,2,1528.68,,,
142694,1032 Can Company,2/21/2023,2,1562.24,,,
142683,1026 UPenn,2/21/2023,2,183,,,
142682,1011 Barracks Row,2/21/2023,2,2493.5,,,
142683,1026 UPenn,2/21/2023,2,2778.27,,,
142682,1011 Barracks Row,2/21/2023,2,251,,,
142660,1036 Silver Spring,2/21/2023,2,2341.26,,,
142660,1036 Silver Spring,2/21/2023,2,244,,,
142680,1042 Bradlee,2/21/2023,2,302,,,
142660,1036 Silver Spring,2/21/2023,2,118,,,
142660,1036 Silver Spring,2/21/2023,2,2238.06,,,
142677,1001 H Street,2/21/2023,2,223,,,
142700,1023 Astor Place,2/21/2023,2,112,,,
142700,1023 Astor Place,2/21/2023,2,1760.39,,,
142700,1023 Astor Place,2/21/2023,2,183,,,
142700,1023 Astor Place,2/21/2023,2,1695.94,,,
142677,1001 H Street,2/21/2023,2,2159.45,,,
142677,1001 H Street,2/21/2023,2,2307.68,,,
142677,1001 H Street,2/21/2023,2,116,,,
142685,1040 Charles Village,2/21/2023,2,274,,,
142685,1040 Charles Village,2/21/2023,2,2600.59,,,
142685,1040 Charles Village,2/21/2023,2,2725.9,,,
142685,1040 Charles Village,2/21/2023,2,153,,,
142711,1061 Skyland,2/21/2023,2,2849.84,,,
142711,1061 Skyland,2/21/2023,2,290,,,
142711,1061 Skyland,2/21/2023,2,2746.18,,,
142686,1041 VCU,2/21/2023,2,163,,,
142657,1027 Potomac Yard,2/21/2023,2,3623.06,,,
142657,1027 Potomac Yard,2/21/2023,2,207,,,
142686,1041 VCU,2/21/2023,2,279,,,
142657,1027 Potomac Yard,2/21/2023,2,411,,,
142657,1027 Potomac Yard,2/21/2023,2,3766.99,,,
142701,1058 Bel Air,2/21/2023,2,1514.06,,,
142701,1058 Bel Air,2/21/2023,2,58,,,
142701,1058 Bel Air,2/21/2023,2,176,,,
142701,1058 Bel Air,2/21/2023,2,1465.69,,,
142686,1041 VCU,2/21/2023,2,2361.04,,,
142709,1029 Rayburn,2/21/2023,2,1669.25,,,
142686,1041 VCU,2/21/2023,2,2484.03,,,
142683,1026 UPenn,2/21/2023,2,3000.3,,,
142682,1011 Barracks Row,2/21/2023,2,158,,,
142709,1029 Rayburn,2/21/2023,2,119,,,
142709,1029 Rayburn,2/21/2023,2,182,,,
142658,1045 Maryland City,2/21/2023,2,325,,,
142711,1061 Skyland,2/21/2023,2,158,,,
142658,1045 Maryland City,2/21/2023,2,153,,,
142658,1045 Maryland City,2/21/2023,2,2954.22,,,
142655,1016 Hotel Hive,2/21/2023,2,5361.7,,,
142658,1045 Maryland City,2/21/2023,2,3101.46,,,
142709,1029 Rayburn,2/21/2023,2,1607.8,,,
142691,1051 Carlyle,2/21/2023,2,1791.45,,,
142691,1051 Carlyle,2/21/2023,2,1924.93,,,
142691,1051 Carlyle,2/21/2023,2,108,,,
142691,1051 Carlyle,2/21/2023,2,223,,,
142682,1011 Barracks Row,2/21/2023,2,2383.86,,,
142712,1072 Pasadena,2/21/2023,2,510.41,,,
142712,1072 Pasadena,2/21/2023,2,28,,,
142712,1072 Pasadena,2/21/2023,2,55,,,
142697,1039 Union,2/21/2023,2,2335.82,,,
142693,1034 Wall Street,2/21/2023,2,2137.61,,,
142698,1015 Federal Hill,2/21/2023,2,1684.66,,,
142697,1039 Union,2/21/2023,2,2230.81,,,
142697,1039 Union,2/21/2023,2,250,,,
142688,1052 Dulles 28,2/21/2023,2,1386.79,,,
142697,1039 Union,2/21/2023,2,126,,,
142688,1052 Dulles 28,2/21/2023,2,162,,,
142688,1052 Dulles 28,2/21/2023,2,87,,,
142688,1052 Dulles 28,2/21/2023,2,1560.85,,,
142704,1066 White Marsh,2/21/2023,2,95,,,
142693,1034 Wall Street,2/21/2023,2,133,,,
142693,1034 Wall Street,2/21/2023,2,251,,,
142693,1034 Wall Street,2/21/2023,2,2400.59,,,
142655,1016 Hotel Hive,2/21/2023,2,631,,,
142674,1037 Jersey City,2/21/2023,2,165,,,
142674,1037 Jersey City,2/21/2023,2,343,,,
